"","dis_country","dis_year_start","observed","lnprop_sum_precip_abs_pos","lndis_loss_overall_usd1995","lnsum_precip_abs_pos","lngdppc","lngdp","loggdp","loggdppc","loggdp_final","loggdppc_final"
"1","Afghanistan","1980",TRUE,5.81914281845093,1.22595179080963,4.59005641937256,6.09783887863159,22.548526763916,22.2920035307193,5.89775974211602,22.4202651473177,5.99779931037381
"2","Afghanistan","1981",FALSE,5.81914281845093,NA,NA,5.97945547103882,22.4142017364502,22.2462304180649,5.86855992961913,22.3302160772575,5.92400770032897
"3","Afghanistan","1982",FALSE,5.81914281845093,NA,NA,NA,NA,NA,NA,NA,NA
"4","Afghanistan","1983",TRUE,5.81914281845093,-2.64833092689514,-2.70805025100708,NA,NA,NA,NA,NA,NA
"5","Afghanistan","1984",FALSE,5.81914281845093,NA,NA,NA,NA,NA,NA,NA,NA
"6","Afghanistan","1985",FALSE,5.81914281845093,NA,NA,NA,NA,NA,NA,NA,NA
"7","Afghanistan","1986",FALSE,5.81914281845093,NA,NA,NA,NA,NA,NA,NA,NA
"8","Afghanistan","1987",FALSE,5.81914281845093,NA,NA,NA,NA,NA,NA,NA,NA
"9","Afghanistan","1988",TRUE,5.81914281845093,5.84704685211182,3.19458317756653,NA,NA,NA,NA,NA,NA
"10","Afghanistan","1989",FALSE,5.81914281845093,NA,NA,NA,NA,NA,NA,NA,NA
"11","Afghanistan","1990",FALSE,5.81914281845093,NA,NA,NA,NA,NA,NA,NA,NA
"12","Afghanistan","1991",TRUE,5.81914281845093,4.36902570724487,2.21302509307861,NA,NA,NA,NA,NA,NA
"13","Afghanistan","1992",TRUE,5.81914281845093,-0.443384319543839,2.58976697921753,NA,NA,NA,NA,NA,NA
"14","Afghanistan","1993",FALSE,5.81914281845093,NA,NA,NA,NA,NA,NA,NA,NA
"15","Afghanistan","1994",FALSE,5.81914281845093,NA,NA,NA,NA,NA,NA,NA,NA
"16","Afghanistan","1995",FALSE,5.81914281845093,NA,NA,NA,NA,NA,NA,NA,NA
"17","Afghanistan","1996",TRUE,5.81914281845093,1.07710611820221,NA,NA,NA,NA,NA,NA,NA
"18","Afghanistan","1997",TRUE,5.81914281845093,1.57734966278076,1.84319162368774,NA,NA,NA,NA,NA,NA
"19","Afghanistan","1998",TRUE,5.81914281845093,-3.95458269119263,1.75151598453522,NA,NA,NA,NA,NA,NA
"20","Afghanistan","1999",FALSE,5.81914281845093,NA,NA,NA,NA,NA,NA,NA,NA
"21","Afghanistan","2000",TRUE,5.81914281845093,-2.20364499092102,-0.198450967669487,NA,NA,NA,NA,NA,NA
"22","Afghanistan","2001",TRUE,5.81914281845093,-1.71262216567993,2.61690902709961,NA,21.5209197998047,21.9003849711318,5.40970719393514,21.7106523854683,5.40970719393514
"23","Afghanistan","2002",TRUE,5.81914281845093,-3.34147810935974,2.11464786529541,NA,22.068286895752,22.4175376643093,5.53897752677114,22.2429122800306,5.53897752677114
"24","Afghanistan","2003",TRUE,5.81914281845093,-1.19147264957428,3.19608473777771,NA,22.1431484222412,22.5220418754569,5.63996884774907,22.332595148849,5.63996884774907
"25","Afghanistan","2004",TRUE,5.81914281845093,-1.77899718284607,2.19128108024597,NA,22.2949104309082,22.6645065192046,5.72564360834761,22.4797084750564,5.72564360834761
"26","Afghanistan","2005",TRUE,5.81914281845093,1.43339741230011,3.73393249511719,NA,22.4367561340332,22.8361320857218,5.86111379541294,22.6364441098775,5.86111379541294
"27","Afghanistan","2006",TRUE,5.81914281845093,1.78116226196289,3.46166515350342,NA,22.5269451141357,22.953651198967,5.95702514136792,22.7402981565514,5.95702514136792
"28","Afghanistan","2007",TRUE,5.81914281845093,1.27116405963898,3.89731550216675,NA,22.733736038208,23.2863934838788,6.25248932268543,23.0100647610434,6.25248932268543
"29","Afghanistan","2008",FALSE,5.81914281845093,NA,NA,NA,NA,23.3210057993623,6.26363069299895,23.3210057993623,6.26363069299895
"30","Albania","1980",FALSE,5.85543489456177,NA,NA,NA,NA,NA,NA,NA,NA
"31","Albania","1981",FALSE,5.85543489456177,NA,NA,NA,NA,NA,NA,NA,NA
"32","Albania","1982",FALSE,5.85543489456177,NA,NA,NA,NA,NA,NA,NA,NA
"33","Albania","1983",FALSE,5.85543489456177,NA,NA,NA,NA,NA,NA,NA,NA
"34","Albania","1984",FALSE,5.85543489456177,NA,NA,NA,NA,21.6540788460508,6.93473131122023,21.6540788460508,6.93473131122023
"35","Albania","1985",FALSE,5.85543489456177,NA,NA,NA,NA,21.6752344309109,6.93069236989058,21.6752344309109,6.93069236989058
"36","Albania","1986",FALSE,5.85543489456177,NA,NA,6.83356428146362,21.7588291168213,21.7760002793406,6.93445980986312,21.7674146980809,6.88401204566337
"37","Albania","1987",FALSE,5.85543489456177,NA,NA,NA,NA,21.7680909400249,6.89870310011846,21.7680909400249,6.89870310011846
"38","Albania","1988",FALSE,5.85543489456177,NA,NA,6.69127655029297,21.6685638427734,21.7537887665935,6.90690285812476,21.7111763046835,6.79908970420887
"39","Albania","1989",FALSE,5.85543489456177,NA,NA,NA,NA,21.8476119044134,7.06501948657307,21.8476119044134,7.06501948657307
"40","Albania","1990",FALSE,5.85543489456177,NA,NA,6.57480478286743,21.5810451507568,21.7422573240853,6.73777929654019,21.6616512374211,6.65629203970381
"41","Albania","1991",FALSE,5.85543489456177,NA,NA,NA,NA,21.1298434958147,6.43826078745253,21.1298434958147,6.43826078745253
"42","Albania","1992",TRUE,5.85543489456177,2.01335144042969,2.63834285736084,5.44905138015747,20.4474449157715,20.6562848554048,6.38981876344913,20.5518648855881,5.9194350718033
"43","Albania","1993",FALSE,5.85543489456177,NA,NA,NA,NA,21.2049911632597,6.51361905830952,21.2049911632597,6.51361905830952
"44","Albania","1994",FALSE,5.85543489456177,NA,NA,NA,NA,21.6855043992658,6.62409201982948,21.6855043992658,6.62409201982948
"45","Albania","1995",TRUE,5.85543489456177,0.6931471824646,3.08694314956665,6.65114688873291,21.6088905334473,21.8851713723953,6.87262778550255,21.7470309529213,6.76188733711773
"46","Albania","1996",FALSE,5.85543489456177,NA,NA,NA,NA,22.1025550485559,7.16823740465224,22.1025550485559,7.16823740465224
"47","Albania","1997",TRUE,5.85543489456177,-0.0320882648229599,3.75933790206909,6.53526973724365,21.4779167175293,21.7862858785385,6.81624020136619,21.6321012980339,6.67575496930492
"48","Albania","1998",FALSE,5.85543489456177,NA,NA,NA,NA,22.0030219132838,6.97386424866089,22.0030219132838,6.97386424866089
"49","Albania","1999",FALSE,5.85543489456177,NA,NA,NA,NA,22.2333894388458,7.20782474604024,22.2333894388458,7.20782474604024
"50","Albania","2000",FALSE,5.85543489456177,NA,NA,NA,NA,22.3042645070183,7.2725440389943,22.3042645070183,7.2725440389943
"51","Albania","2001",FALSE,5.85543489456177,NA,NA,NA,NA,22.4083408752543,7.38898696872451,22.4083408752543,7.38898696872451
"52","Albania","2002",TRUE,5.85543489456177,3.78942060470581,3.38957452774048,7.15419483184814,22.0934276580811,22.4923097763099,7.48460070780464,22.2928687171955,7.31939776982639
"53","Albania","2003",FALSE,5.85543489456177,NA,NA,NA,NA,22.7316134661195,7.74042265295032,22.7316134661195,7.74042265295032
"54","Albania","2004",TRUE,5.85543489456177,-0.0742491632699966,5.37815999984741,7.61737203598022,22.5638580322266,23.009697829187,7.99673718366452,22.7867779307068,7.80705460982237
"55","Albania","2005",TRUE,5.85543489456177,-3.201331615448,3.17930316925049,7.6927752494812,22.6430950164795,23.1249746703723,8.11321969897627,22.8840348434259,7.90299747422874
"56","Albania","2006",FALSE,5.85543489456177,NA,NA,7.74082231521606,22.6947269439697,23.2113923279067,8.21575371667146,22.9530596359382,7.97828801594376
"57","Albania","2007",FALSE,5.85543489456177,NA,NA,7.88292741775513,22.8402557373047,23.3698847586267,8.39389329671201,23.1050702479657,8.13841035723357
"58","Albania","2008",FALSE,5.85543489456177,NA,NA,NA,NA,23.5553272878537,8.59031858398514,23.5553272878537,8.59031858398514
"59","Algeria","1980",TRUE,6.30545997619629,-4.07236576080322,5.27760410308838,8.2519645690918,25.0019264221191,24.7454033617161,7.96080808726828,24.8736648919176,8.10638632818004
"60","Algeria","1981",TRUE,6.30545997619629,-1.16518676280975,0.73875766992569,8.17661762237549,24.9596004486084,24.7916292225788,7.9755592270806,24.8756148355936,8.07608842472804
"61","Algeria","1982",TRUE,6.30545997619629,-2.61707830429077,3.29286956787109,8.09712791442871,24.9131736755371,24.8108004343945,7.96171557449196,24.8619870549658,8.02942174446033
"62","Algeria","1983",FALSE,6.30545997619629,NA,NA,NA,NA,24.8873049185637,8.00613976867668,24.8873049185637,8.00613976867668
"63","Algeria","1984",TRUE,6.30545997619629,-4.30288934707642,5.23484516143799,8.12846565246582,25.0089282989502,24.9829274638955,8.05547237512471,24.9959278814229,8.09196901379526
"64","Algeria","1985",TRUE,6.30545997619629,0.273293286561966,1.32530510425568,8.14496231079102,25.0559310913086,25.0589176767672,8.11558718328863,25.0574243840379,8.13027474703982
"65","Algeria","1986",FALSE,6.30545997619629,NA,NA,8.19641304016113,25.1365013122559,25.153672962557,8.16952630207902,25.1450871374064,8.18296967112008
"66","Algeria","1987",FALSE,6.30545997619629,NA,NA,8.18752288818359,25.1554336547852,25.2003849583702,8.1629582270791,25.1779093065777,8.17524055763135
"67","Algeria","1988",FALSE,6.30545997619629,NA,NA,7.9987473487854,24.9933662414551,25.0785923773353,8.04290670674754,25.0359793093952,8.02082702776647
"68","Algeria","1989",FALSE,6.30545997619629,NA,NA,7.8738808631897,24.8943557739258,25.0182958638455,7.95819170849393,24.9563258188856,7.91603628584181
"69","Algeria","1990",TRUE,6.30545997619629,-0.395756363868713,-0.0270286463201046,7.92057323455811,24.9661960601807,25.1274080003612,8.04213497522751,25.046802030271,7.98135410489281
"70","Algeria","1991",FALSE,6.30545997619629,NA,NA,NA,NA,24.8219810112819,7.73525112526351,24.8219810112819,7.73525112526351
"71","Algeria","1992",FALSE,6.30545997619629,NA,NA,7.56795597076416,24.6619758605957,24.8708161879099,7.76480128284704,24.7663960242528,7.6663786268056
"72","Algeria","1993",FALSE,6.30545997619629,NA,NA,NA,NA,24.9104980519348,7.77729642720027,24.9104980519348,7.77729642720027
"73","Algeria","1994",FALSE,6.30545997619629,NA,NA,7.3578724861145,24.4957504272461,24.7500517930174,7.57307202761944,24.6229011101317,7.46547225686697
"74","Algeria","1995",FALSE,6.30545997619629,NA,NA,NA,NA,24.7315825049184,7.54516796959503,24.7315825049184,7.54516796959503
"75","Algeria","1996",TRUE,6.30545997619629,-2.14176964759827,2.34692096710205,7.37616968154907,24.5506610870361,24.8484485536231,7.63692660273381,24.6995548203296,7.50654814214144
"76","Algeria","1997",TRUE,6.30545997619629,-4.63725852966309,-1.2849417924881,7.37586069107056,24.5660762786865,24.874446105354,7.64627162028569,24.7202611920202,7.51106615567812
"77","Algeria","1998",TRUE,6.30545997619629,-4.64772987365723,2.91162586212158,7.35095930099487,24.5558109283447,24.8746519512307,7.63096026642867,24.7152314397877,7.49095978371177
"78","Algeria","1999",TRUE,6.30545997619629,-1.26715171337128,0.182321593165398,7.32545328140259,24.5445461273193,24.8840053376362,7.62563551424248,24.7142757324777,7.47554439782253
"79","Algeria","2000",FALSE,6.30545997619629,NA,NA,7.40995740890503,24.6433925628662,25.0030552582775,7.73062085304816,24.8232239105719,7.57028913097659
"80","Algeria","2001",TRUE,6.30545997619629,5.60059833526611,2.89867043495178,7.38267993927002,24.6306991577148,25.0022273521935,7.71629786770284,24.8164632549542,7.54948890348643
"81","Algeria","2002",TRUE,6.30545997619629,1.48683559894562,2.8245484828949,7.38188219070435,24.644645690918,25.038383429897,7.73939109871406,24.8415145604075,7.56063664470921
"82","Algeria","2003",TRUE,6.30545997619629,-3.1373827457428,0.959350287914276,7.52374505996704,24.8013973236084,25.2170497231853,7.90492758581203,25.0092235233969,7.71433632288953
"83","Algeria","2004",FALSE,6.30545997619629,NA,NA,7.7039098739624,24.9965209960938,25.4460139506432,8.12020063563718,25.2212674733685,7.91205525479979
"84","Algeria","2005",TRUE,6.30545997619629,-4.81076955795288,1.16002094745636,7.83836841583252,25.1459579467773,25.6342754749034,8.2954775574667,25.3901167108404,8.06692298664961
"85","Algeria","2006",TRUE,6.30545997619629,-2.54297041893005,2.37335419654846,7.92389535903931,25.2464981079102,25.7617204214715,8.40527457748565,25.5041092646908,8.16458496826248
"86","Algeria","2007",TRUE,6.30545997619629,-3.26143550872803,3.79511451721191,8.03124713897705,25.3687744140625,25.9048212651122,8.53102409525374,25.6367978395873,8.28113561711539
"87","Algeria","2008",TRUE,6.30545997619629,-0.975379645824432,1.35239279270172,8.2301778793335,25.5826320648193,26.1412100431764,8.74984225618117,25.8619210539979,8.49001006775733
"88","American Samoa","2004",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","American Samoa","2005",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","Andorra","1980",FALSE,1.70110511779785,NA,NA,NA,NA,20.1929562028373,9.9121907939947,20.1929562028373,9.9121907939947
"91","Andorra","1981",FALSE,1.70110511779785,NA,NA,NA,NA,20.0553268842898,9.73543461528038,20.0553268842898,9.73543461528038
"92","Andorra","1982",TRUE,1.70110511779785,-2.61707830429077,1.70110511779785,NA,20.1235275268555,20.021153577764,9.65922624906506,20.0723405523097,9.65922624906506
"93","Andorra","1983",FALSE,1.70110511779785,NA,NA,NA,NA,19.8843472388423,9.47864869961843,19.8843472388423,9.47864869961843
"94","Andorra","1984",FALSE,1.70110511779785,NA,NA,NA,NA,19.8911051252474,9.44131453002997,19.8911051252474,9.44131453002997
"95","Andorra","1985",FALSE,1.70110511779785,NA,NA,NA,NA,19.9403747957325,9.44721020109209,19.9403747957325,9.44721020109209
"96","Andorra","1986",FALSE,1.70110511779785,NA,NA,NA,NA,20.2697275061515,9.73445466101031,20.2697275061515,9.73445466101031
"97","Andorra","1987",FALSE,1.70110511779785,NA,NA,NA,NA,20.5073793694441,9.93118392383032,20.5073793694441,9.93118392383032
"98","Andorra","1988",FALSE,1.70110511779785,NA,NA,NA,NA,20.6730210546619,10.0569169860421,20.6730210546619,10.0569169860421
"99","Andorra","1989",FALSE,1.70110511779785,NA,NA,NA,NA,20.7707487279136,10.1154094570964,20.7707487279136,10.1154094570964
"100","Andorra","1990",FALSE,1.70110511779785,NA,NA,NA,NA,21.0281236801105,10.33422316092,21.0281236801105,10.33422316092
"101","Andorra","1991",FALSE,1.70110511779785,NA,NA,NA,NA,21.1011016197388,10.3682880653018,21.1011016197388,10.3682880653018
"102","Andorra","1992",FALSE,1.70110511779785,NA,NA,NA,NA,21.190160733867,10.4187537301724,21.190160733867,10.4187537301724
"103","Andorra","1993",FALSE,1.70110511779785,NA,NA,NA,NA,21.0066123604876,10.2001913147376,21.0066123604876,10.2001913147376
"104","Andorra","1994",FALSE,1.70110511779785,NA,NA,NA,NA,21.016938975644,10.1829678889551,21.016938975644,10.1829678889551
"105","Andorra","1995",FALSE,1.70110511779785,NA,NA,NA,NA,21.163997022119,10.3118997913159,21.163997022119,10.3118997913159
"106","Andorra","1996",FALSE,1.70110511779785,NA,NA,NA,NA,21.2016898454166,10.3430366476155,21.2016898454166,10.3430366476155
"107","Andorra","1997",FALSE,1.70110511779785,NA,NA,NA,NA,21.165608264317,10.3098219161554,21.165608264317,10.3098219161554
"108","Andorra","1998",FALSE,1.70110511779785,NA,NA,NA,NA,21.19178038185,10.3405448626279,21.19178038185,10.3405448626279
"109","Andorra","1999",FALSE,1.70110511779785,NA,NA,NA,NA,21.214529040251,10.3588363142186,21.214529040251,10.3588363142186
"110","Andorra","2000",FALSE,1.70110511779785,NA,NA,NA,NA,21.1249839699342,10.2489789987337,21.1249839699342,10.2489789987337
"111","Andorra","2001",FALSE,1.70110511779785,NA,NA,NA,NA,21.2344290620366,10.267027758717,21.2344290620366,10.267027758717
"112","Andorra","2002",FALSE,1.70110511779785,NA,NA,NA,NA,21.3753759628424,10.3610583282281,21.3753759628424,10.3610583282281
"113","Andorra","2003",FALSE,1.70110511779785,NA,NA,NA,NA,21.6508025988534,10.6302736093234,21.6508025988534,10.6302736093234
"114","Andorra","2004",FALSE,1.70110511779785,NA,NA,NA,NA,21.8420457817685,10.7921101690931,21.8420457817685,10.7921101690931
"115","Andorra","2005",FALSE,1.70110511779785,NA,NA,NA,NA,21.931615793922,10.8726736138138,21.931615793922,10.8726736138138
"116","Andorra","2006",FALSE,1.70110511779785,NA,NA,NA,NA,22.037525101422,10.9496969468089,22.037525101422,10.9496969468089
"117","Andorra","2007",FALSE,1.70110511779785,NA,NA,NA,NA,22.1767886651504,11.0827306051661,22.1767886651504,11.0827306051661
"118","Andorra","2008",FALSE,1.70110511779785,NA,NA,NA,NA,22.3111265329667,11.096783785427,22.3111265329667,11.096783785427
"119","Angola","1980",FALSE,7.1233344078064,NA,NA,NA,NA,NA,NA,NA,NA
"120","Angola","1981",FALSE,7.1233344078064,NA,NA,NA,NA,NA,NA,NA,NA
"121","Angola","1982",FALSE,7.1233344078064,NA,NA,NA,NA,NA,NA,NA,NA
"122","Angola","1983",FALSE,7.1233344078064,NA,NA,NA,NA,NA,NA,NA,NA
"123","Angola","1984",TRUE,7.1233344078064,-2.69345140457153,2.13613677024841,NA,NA,NA,NA,NA,NA
"124","Angola","1985",FALSE,7.1233344078064,NA,NA,NA,NA,22.9170980279502,6.90626345289324,22.9170980279502,6.90626345289324
"125","Angola","1986",FALSE,7.1233344078064,NA,NA,NA,NA,22.8489220061491,6.81479132948148,22.8489220061491,6.81479132948148
"126","Angola","1987",FALSE,7.1233344078064,NA,NA,NA,NA,22.9987430241987,6.93041422498038,22.9987430241987,6.93041422498038
"127","Angola","1988",FALSE,7.1233344078064,NA,NA,NA,NA,23.075887485008,6.98252952338181,23.075887485008,6.98252952338181
"128","Angola","1989",TRUE,7.1233344078064,-2.84339141845703,6.05232429504395,6.95022201538086,23.1037979125977,23.2277371362082,7.10862163799637,23.1657675244029,7.02942182668862
"129","Angola","1990",FALSE,7.1233344078064,NA,NA,NA,NA,23.3278181723402,7.18045235022343,23.3278181723402,7.18045235022343
"130","Angola","1991",FALSE,7.1233344078064,NA,NA,NA,NA,23.5004697352819,7.31699299409435,23.5004697352819,7.31699299409435
"131","Angola","1992",FALSE,7.1233344078064,NA,NA,NA,NA,22.7538453700952,7.42311617152449,22.7538453700952,7.42311617152449
"132","Angola","1993",FALSE,7.1233344078064,NA,NA,NA,NA,22.664532637867,7.06800974433173,22.664532637867,7.06800974433173
"133","Angola","1994",FALSE,7.1233344078064,NA,NA,NA,NA,22.4005698793284,7.06461574948593,22.4005698793284,7.06461574948593
"134","Angola","1995",FALSE,7.1233344078064,NA,NA,NA,NA,22.6168637715607,6.29868423013585,22.6168637715607,6.29868423013585
"135","Angola","1996",FALSE,7.1233344078064,NA,NA,NA,NA,23.0179695188329,6.53792296033895,23.0179695188329,6.53792296033895
"136","Angola","1997",FALSE,7.1233344078064,NA,NA,NA,NA,23.0340400091394,6.66975731916757,23.0340400091394,6.66975731916757
"137","Angola","1998",FALSE,7.1233344078064,NA,NA,NA,NA,22.8628576125706,6.47187312140131,22.8628576125706,6.47187312140131
"138","Angola","1999",FALSE,7.1233344078064,NA,NA,NA,NA,22.8164737308692,6.38692217150697,22.8164737308692,6.38692217150697
"139","Angola","2000",TRUE,7.1233344078064,-3.07911396026611,0.492661654949188,6.37702322006226,22.8513603210449,23.2110678012159,6.73172960113993,23.0312140611304,6.55437641060109
"140","Angola","2001",TRUE,7.1233344078064,-3.09891653060913,1.50333631038666,6.30651617050171,22.810173034668,23.1896434173583,6.76611737218746,22.9999082260132,6.53631677134459
"141","Angola","2002",FALSE,7.1233344078064,NA,NA,NA,NA,23.5250627917996,6.91996960384844,23.5250627917996,6.91996960384844
"142","Angola","2003",FALSE,7.1233344078064,NA,NA,NA,NA,23.6520099257734,7.0842295849605,23.6520099257734,7.0842295849605
"143","Angola","2004",TRUE,7.1233344078064,-2.47214436531067,6.50757598876953,6.94160604476929,23.5381355285645,23.9771587066601,7.39733361390254,23.7576471176123,7.16946982933592
"144","Angola","2005",TRUE,7.1233344078064,-0.898746430873871,3.75887179374695,7.31375122070312,23.9397239685059,24.3400627630035,7.86874302833026,24.1398933657547,7.59124712451669
"145","Angola","2006",FALSE,7.1233344078064,NA,NA,NA,NA,24.7321914355654,8.07629280416392,24.7321914355654,8.07629280416392
"146","Angola","2007",FALSE,7.1233344078064,NA,NA,NA,NA,25.1013446612989,8.41154520631419,25.1013446612989,8.41154520631419
"147","Angola","2008",TRUE,7.1233344078064,-0.282232463359833,4.47483348846436,8.16694355010986,24.8739738464355,25.4324810906101,8.70928065831566,25.1532274685228,8.43811210421276
"148","Antarctica","1980",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"149","Antarctica","1981",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"150","Antarctica","1982",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"151","Antarctica","1983",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"152","Antarctica","1984",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"153","Antarctica","1985",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"154","Antarctica","1986",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"155","Antarctica","1987",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"156","Antarctica","1988",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"157","Antarctica","1989",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"158","Antarctica","1990",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"159","Antarctica","1991",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"160","Antarctica","1992",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"161","Antarctica","1993",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"162","Antarctica","1994",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"163","Antarctica","1995",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"164","Antarctica","1996",TRUE,-4.60517024993896,-4.62667655944824,-4.60517024993896,NA,NA,NA,NA,NA,NA
"165","Antarctica","1997",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"166","Antarctica","1998",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"167","Antarctica","1999",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"168","Antarctica","2000",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"169","Antarctica","2001",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"170","Antarctica","2002",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"171","Antarctica","2003",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"172","Antarctica","2004",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"173","Antarctica","2005",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"174","Antarctica","2006",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"175","Antarctica","2007",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"176","Antarctica","2008",FALSE,-4.60517024993896,NA,NA,NA,NA,NA,NA,NA,NA
"177","Antigua and Barbuda","1990",FALSE,NA,NA,NA,8.86711406707764,19.9007453918457,20.0619564349427,9.16330030153912,19.9813509133942,9.01520718430838
"178","Antigua and Barbuda","1995",FALSE,NA,NA,NA,8.89164352416992,20.0184211730957,20.2947015058549,9.32688522156077,20.1565613394753,9.10926437286535
"179","Antigua and Barbuda","1998",FALSE,NA,NA,NA,8.99924182891846,20.202730178833,20.5215704034637,9.47263376289136,20.3621502911484,9.23593779590491
"180","Antigua and Barbuda","1999",FALSE,NA,NA,NA,9.00504016876221,20.2321491241455,20.5716085049919,9.49824333089973,20.4018788145687,9.25164174983097
"181","Antigua and Barbuda","2008",FALSE,NA,NA,NA,9.26941871643066,20.6261138916016,21.2976860771791,9.94318080089101,20.9618999843903,9.60629975866084
"182","Argentina","1980",TRUE,8.22841548919678,1.63141679763794,3.91268944740295,8.44833183288574,25.5993804931641,25.3428572893664,8.35164033811008,25.4711188912652,8.39998608549791
"183","Argentina","1981",TRUE,8.22841548919678,-2.55148124694824,1.96897542476654,8.36667346954346,25.532865524292,25.3648953467762,8.37002620437223,25.4488804355341,8.36834983695784
"184","Argentina","1982",TRUE,8.22841548919678,3.59952783584595,6.63936567306519,8.35497093200684,25.5363903045654,25.4340171595648,8.38283673642813,25.4852037320651,8.36890383421748
"185","Argentina","1983",TRUE,8.22841548919678,6.2280740737915,4.95284128189087,8.51819229125977,25.7148551940918,25.6439373858151,8.44658395226517,25.6793962899535,8.48238812176247
"186","Argentina","1984",TRUE,8.22841548919678,0.351071059703827,6.18574190139771,8.1843318939209,25.3961582183838,25.3701582437941,8.48609495234536,25.3831582310889,8.33521342313313
"187","Argentina","1985",TRUE,8.22841548919678,1.88273119926453,5.17784309387207,8.25178527832031,25.4786205291748,25.4816070007589,8.43042202134877,25.4801137649669,8.34110364983454
"188","Argentina","1986",TRUE,8.22841548919678,7.1728458404541,2.23216271400452,8.44964694976807,25.6913108825684,25.7090766879861,8.59868678076573,25.7001937852772,8.5241668652669
"189","Argentina","1987",TRUE,8.22841548919678,4.84644985198975,2.59922695159912,8.40876007080078,25.6650791168213,25.7090766879861,8.61129849254803,25.6870779024037,8.51002928167441
"190","Argentina","1988",FALSE,8.22841548919678,NA,NA,NA,NA,25.8358283936252,8.7504439308404,25.8358283936252,8.7504439308404
"191","Argentina","1989",FALSE,8.22841548919678,NA,NA,NA,NA,25.3386251450392,8.23179251111073,25.3386251450392,8.23179251111073
"192","Argentina","1990",TRUE,8.22841548919678,0.210379526019096,5.7669243812561,8.49035263061523,25.7895889282227,25.9483063770519,8.83003945182863,25.8689476526373,8.66019604122193
"193","Argentina","1991",FALSE,8.22841548919678,NA,NA,NA,NA,26.2465705588342,9.11056138353448,26.2465705588342,9.11056138353448
"194","Argentina","1992",TRUE,8.22841548919678,5.62812280654907,3.76715135574341,8.89656162261963,26.2234630584717,26.433268490228,9.28444126981277,26.3283657743498,9.0905014462162
"195","Argentina","1993",TRUE,8.22841548919678,6.03591632843018,4.02057838439941,8.8943920135498,26.2347393035889,26.4676066278089,9.30563621743229,26.3511729656989,9.10001411549105
"196","Argentina","1994",FALSE,8.22841548919678,NA,NA,NA,NA,26.7425496744832,9.37759421391481,26.7425496744832,9.37759421391481
"197","Argentina","1995",TRUE,8.22841548919678,2.14006614685059,3.18855404853821,8.91021919250488,26.2763500213623,26.7457496772139,9.36661605296911,26.5110498492881,9.138417622737
"198","Argentina","1996",FALSE,8.22841548919678,NA,NA,NA,NA,26.7986391411343,9.40767844573984,26.7986391411343,9.40767844573984
"199","Argentina","1997",TRUE,8.22841548919678,1.6726598739624,5.99896144866943,8.98052597045898,26.3708686828613,26.8716642761492,9.46915154935177,26.6212664795052,9.22483875990538
"200","Argentina","1998",TRUE,8.22841548919678,8.14751720428467,5.87003087997437,8.97911834716797,26.3809757232666,26.8911906984995,9.47807233260175,26.6360832108831,9.22859533988486
"201","Argentina","1999",FALSE,8.22841548919678,NA,NA,NA,NA,26.8372769338397,9.41393518062044,26.8372769338397,9.41393518062044
