"","dis_country","dis_year_start","observed","lnprop_t3_top_wind_speed","lndis_loss_overall_usd1995","lnt3_top_wind_speed","lngdppc","lngdp","loggdp","loggdppc","loggdp_final","loggdppc_final"
"1","Afghanistan","1980",FALSE,NA,NA,NA,6.09783887863159,22.548526763916,22.2920035307193,5.89775974211602,22.4202651473177,5.99779931037381
"2","Afghanistan","1981",FALSE,NA,NA,NA,5.97945547103882,22.4142017364502,22.2462304180649,5.86855992961913,22.3302160772575,5.92400770032897
"3","Afghanistan","1982",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Afghanistan","1983",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Afghanistan","1984",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Afghanistan","1985",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Afghanistan","1988",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Afghanistan","1990",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Afghanistan","1991",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Afghanistan","1992",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Afghanistan","1994",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Afghanistan","1995",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Afghanistan","1996",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Afghanistan","1997",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Afghanistan","1998",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Afghanistan","1999",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Afghanistan","2000",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Afghanistan","2001",FALSE,NA,NA,NA,NA,21.5209197998047,21.9003849711318,5.40970719393514,21.7106523854683,5.40970719393514
"19","Afghanistan","2002",FALSE,NA,NA,NA,NA,22.068286895752,22.4175376643093,5.53897752677114,22.2429122800306,5.53897752677114
"20","Afghanistan","2003",FALSE,NA,NA,NA,NA,22.1431484222412,22.5220418754569,5.63996884774907,22.332595148849,5.63996884774907
"21","Afghanistan","2004",FALSE,NA,NA,NA,NA,22.2949104309082,22.6645065192046,5.72564360834761,22.4797084750564,5.72564360834761
"22","Afghanistan","2005",FALSE,NA,NA,NA,NA,22.4367561340332,22.8361320857218,5.86111379541294,22.6364441098775,5.86111379541294
"23","Afghanistan","2006",FALSE,NA,NA,NA,NA,22.5269451141357,22.953651198967,5.95702514136792,22.7402981565514,5.95702514136792
"24","Afghanistan","2007",FALSE,NA,NA,NA,NA,22.733736038208,23.2863934838788,6.25248932268543,23.0100647610434,6.25248932268543
"25","Albania","1982",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Albania","1986",FALSE,NA,NA,NA,6.83356428146362,21.7588291168213,21.7760002793406,6.93445980986312,21.7674146980809,6.88401204566337
"27","Albania","1988",FALSE,NA,NA,NA,6.69127655029297,21.6685638427734,21.7537887665935,6.90690285812476,21.7111763046835,6.79908970420887
"28","Albania","1990",FALSE,NA,NA,NA,6.57480478286743,21.5810451507568,21.7422573240853,6.73777929654019,21.6616512374211,6.65629203970381
"29","Albania","1992",FALSE,NA,NA,NA,5.44905138015747,20.4474449157715,20.6562848554048,6.38981876344913,20.5518648855881,5.9194350718033
"30","Albania","1995",FALSE,NA,NA,NA,6.65114688873291,21.6088905334473,21.8851713723953,6.87262778550255,21.7470309529213,6.76188733711773
"31","Albania","1997",FALSE,NA,NA,NA,6.53526973724365,21.4779167175293,21.7862858785385,6.81624020136619,21.6321012980339,6.67575496930492
"32","Albania","2002",FALSE,NA,NA,NA,7.15419483184814,22.0934276580811,22.4923097763099,7.48460070780464,22.2928687171955,7.31939776982639
"33","Albania","2004",FALSE,NA,NA,NA,7.61737203598022,22.5638580322266,23.009697829187,7.99673718366452,22.7867779307068,7.80705460982237
"34","Albania","2005",FALSE,NA,NA,NA,7.6927752494812,22.6430950164795,23.1249746703723,8.11321969897627,22.8840348434259,7.90299747422874
"35","Albania","2006",FALSE,NA,NA,NA,7.74082231521606,22.6947269439697,23.2113923279067,8.21575371667146,22.9530596359382,7.97828801594376
"36","Albania","2007",FALSE,NA,NA,NA,7.88292741775513,22.8402557373047,23.3698847586267,8.39389329671201,23.1050702479657,8.13841035723357
"37","Algeria","1980",FALSE,NA,NA,NA,8.2519645690918,25.0019264221191,24.7454033617161,7.96080808726828,24.8736648919176,8.10638632818004
"38","Algeria","1981",FALSE,NA,NA,NA,8.17661762237549,24.9596004486084,24.7916292225788,7.9755592270806,24.8756148355936,8.07608842472804
"39","Algeria","1982",FALSE,NA,NA,NA,8.09712791442871,24.9131736755371,24.8108004343945,7.96171557449196,24.8619870549658,8.02942174446033
"40","Algeria","1984",FALSE,NA,NA,NA,8.12846565246582,25.0089282989502,24.9829274638955,8.05547237512471,24.9959278814229,8.09196901379526
"41","Algeria","1985",FALSE,NA,NA,NA,8.14496231079102,25.0559310913086,25.0589176767672,8.11558718328863,25.0574243840379,8.13027474703982
"42","Algeria","1986",FALSE,NA,NA,NA,8.19641304016113,25.1365013122559,25.153672962557,8.16952630207902,25.1450871374064,8.18296967112008
"43","Algeria","1987",FALSE,NA,NA,NA,8.18752288818359,25.1554336547852,25.2003849583702,8.1629582270791,25.1779093065777,8.17524055763135
"44","Algeria","1988",FALSE,NA,NA,NA,7.9987473487854,24.9933662414551,25.0785923773353,8.04290670674754,25.0359793093952,8.02082702776647
"45","Algeria","1989",FALSE,NA,NA,NA,7.8738808631897,24.8943557739258,25.0182958638455,7.95819170849393,24.9563258188856,7.91603628584181
"46","Algeria","1990",FALSE,NA,NA,NA,7.92057323455811,24.9661960601807,25.1274080003612,8.04213497522751,25.046802030271,7.98135410489281
"47","Algeria","1992",FALSE,NA,NA,NA,7.56795597076416,24.6619758605957,24.8708161879099,7.76480128284704,24.7663960242528,7.6663786268056
"48","Algeria","1994",FALSE,NA,NA,NA,7.3578724861145,24.4957504272461,24.7500517930174,7.57307202761944,24.6229011101317,7.46547225686697
"49","Algeria","1996",FALSE,NA,NA,NA,7.37616968154907,24.5506610870361,24.8484485536231,7.63692660273381,24.6995548203296,7.50654814214144
"50","Algeria","1997",FALSE,NA,NA,NA,7.37586069107056,24.5660762786865,24.874446105354,7.64627162028569,24.7202611920202,7.51106615567812
"51","Algeria","1998",FALSE,NA,NA,NA,7.35095930099487,24.5558109283447,24.8746519512307,7.63096026642867,24.7152314397877,7.49095978371177
"52","Algeria","1999",FALSE,NA,NA,NA,7.32545328140259,24.5445461273193,24.8840053376362,7.62563551424248,24.7142757324777,7.47554439782253
"53","Algeria","2000",FALSE,NA,NA,NA,7.40995740890503,24.6433925628662,25.0030552582775,7.73062085304816,24.8232239105719,7.57028913097659
"54","Algeria","2001",FALSE,NA,NA,NA,7.38267993927002,24.6306991577148,25.0022273521935,7.71629786770284,24.8164632549542,7.54948890348643
"55","Algeria","2002",FALSE,NA,NA,NA,7.38188219070435,24.644645690918,25.038383429897,7.73939109871406,24.8415145604075,7.56063664470921
"56","Algeria","2003",FALSE,NA,NA,NA,7.52374505996704,24.8013973236084,25.2170497231853,7.90492758581203,25.0092235233969,7.71433632288953
"57","Algeria","2004",FALSE,NA,NA,NA,7.7039098739624,24.9965209960938,25.4460139506432,8.12020063563718,25.2212674733685,7.91205525479979
"58","Algeria","2005",FALSE,NA,NA,NA,7.83836841583252,25.1459579467773,25.6342754749034,8.2954775574667,25.3901167108404,8.06692298664961
"59","Algeria","2006",FALSE,NA,NA,NA,7.92389535903931,25.2464981079102,25.7617204214715,8.40527457748565,25.5041092646908,8.16458496826248
"60","Algeria","2007",FALSE,NA,NA,NA,8.03124713897705,25.3687744140625,25.9048212651122,8.53102409525374,25.6367978395873,8.28113561711539
"61","Algeria","2008",FALSE,NA,NA,NA,8.2301778793335,25.5826320648193,26.1412100431764,8.74984225618117,25.8619210539979,8.49001006775733
"62","American Samoa","1980",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"63","American Samoa","1981",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"64","American Samoa","1982",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"65","American Samoa","1983",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"66","American Samoa","1984",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"67","American Samoa","1985",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"68","American Samoa","1986",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"69","American Samoa","1987",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"70","American Samoa","1988",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"71","American Samoa","1989",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"72","American Samoa","1990",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"73","American Samoa","1991",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"74","American Samoa","1992",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"75","American Samoa","1993",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"76","American Samoa","1994",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"77","American Samoa","1995",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"78","American Samoa","1996",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"79","American Samoa","1997",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"80","American Samoa","1998",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"81","American Samoa","1999",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"82","American Samoa","2000",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"83","American Samoa","2001",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"84","American Samoa","2002",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"85","American Samoa","2003",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"86","American Samoa","2004",TRUE,15.9433784484863,4.8410758972168,14.467472076416,NA,NA,NA,NA,NA,NA
"87","American Samoa","2005",TRUE,15.9433784484863,-0.205599263310432,15.6838674545288,NA,NA,NA,NA,NA,NA
"88","American Samoa","2006",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"89","American Samoa","2007",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"90","American Samoa","2008",FALSE,15.9433784484863,NA,NA,NA,NA,NA,NA,NA,NA
"91","Andorra","1982",FALSE,NA,NA,NA,NA,20.1235275268555,20.021153577764,9.65922624906506,20.0723405523097,9.65922624906506
"92","Angola","1984",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Angola","1989",FALSE,NA,NA,NA,6.95022201538086,23.1037979125977,23.2277371362082,7.10862163799637,23.1657675244029,7.02942182668862
"94","Angola","2000",FALSE,NA,NA,NA,6.37702322006226,22.8513603210449,23.2110678012159,6.73172960113993,23.0312140611304,6.55437641060109
"95","Angola","2001",FALSE,NA,NA,NA,6.30651617050171,22.810173034668,23.1896434173583,6.76611737218746,22.9999082260132,6.53631677134459
"96","Angola","2004",FALSE,NA,NA,NA,6.94160604476929,23.5381355285645,23.9771587066601,7.39733361390254,23.7576471176123,7.16946982933592
"97","Angola","2005",FALSE,NA,NA,NA,7.31375122070312,23.9397239685059,24.3400627630035,7.86874302833026,24.1398933657547,7.59124712451669
"98","Angola","2008",FALSE,NA,NA,NA,8.16694355010986,24.8739738464355,25.4324810906101,8.70928065831566,25.1532274685228,8.43811210421276
"99","Antarctica","1996",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","Antigua and Barbuda","1980",FALSE,16.154727935791,NA,NA,NA,NA,18.7928774326416,7.92580739943738,18.7928774326416,7.92580739943738
"101","Antigua and Barbuda","1981",FALSE,16.154727935791,NA,NA,NA,NA,18.9157993757189,8.05701595516966,18.9157993757189,8.05701595516966
"102","Antigua and Barbuda","1982",FALSE,16.154727935791,NA,NA,NA,NA,19.0186959145717,8.1711115818415,19.0186959145717,8.1711115818415
"103","Antigua and Barbuda","1983",FALSE,16.154727935791,NA,NA,NA,NA,19.1239946787339,8.29101753966597,19.1239946787339,8.29101753966597
"104","Antigua and Barbuda","1984",FALSE,16.154727935791,NA,NA,NA,NA,19.2480328280839,8.43098800690896,19.2480328280839,8.43098800690896
"105","Antigua and Barbuda","1985",FALSE,16.154727935791,NA,NA,NA,NA,19.3993802560508,8.59199064813515,19.3993802560508,8.59199064813515
"106","Antigua and Barbuda","1986",FALSE,16.154727935791,NA,NA,NA,NA,19.5967010774995,8.78050956309023,19.5967010774995,8.78050956309023
"107","Antigua and Barbuda","1987",FALSE,16.154727935791,NA,NA,NA,NA,19.7494392301516,8.80685552871016,19.7494392301516,8.80685552871016
"108","Antigua and Barbuda","1988",FALSE,16.154727935791,NA,NA,NA,NA,19.9168950146948,8.99656833567591,19.9168950146948,8.99656833567591
"109","Antigua and Barbuda","1989",FALSE,16.154727935791,NA,NA,NA,NA,20.0144513399286,9.13123183850119,20.0144513399286,9.13123183850119
"110","Antigua and Barbuda","1990",TRUE,16.154727935791,-4.4901008605957,13.1751232147217,8.86711406707764,19.9007453918457,20.0619564349427,9.16330030153912,19.9813509133942,9.01520718430838
"111","Antigua and Barbuda","1991",FALSE,16.154727935791,NA,NA,NA,NA,20.1088964095633,9.23115115912601,20.1088964095633,9.23115115912601
"112","Antigua and Barbuda","1992",FALSE,16.154727935791,NA,NA,NA,NA,20.1409654393702,9.25203221655655,20.1409654393702,9.25203221655655
"113","Antigua and Barbuda","1993",FALSE,16.154727935791,NA,NA,NA,NA,20.2154610194425,9.29902372395236,20.2154610194425,9.29902372395236
"114","Antigua and Barbuda","1994",FALSE,16.154727935791,NA,NA,NA,NA,20.3065770505163,9.36727649081348,20.3065770505163,9.36727649081348
"115","Antigua and Barbuda","1995",TRUE,16.154727935791,5.99146461486816,15.3677854537964,8.89164352416992,20.0184211730957,20.2947015058549,9.32688522156077,20.1565613394753,9.10926437286535
"116","Antigua and Barbuda","1996",FALSE,16.154727935791,NA,NA,NA,NA,20.3853473801252,9.39109124839958,20.3853473801252,9.39109124839958
"117","Antigua and Barbuda","1997",FALSE,16.154727935791,NA,NA,NA,NA,20.4545638330831,9.43257112078732,20.4545638330831,9.43257112078732
"118","Antigua and Barbuda","1998",TRUE,16.154727935791,4.5626106262207,14.6138429641724,8.99924182891846,20.202730178833,20.5215704034637,9.47263376289136,20.3621502911484,9.23593779590491
"119","Antigua and Barbuda","1999",TRUE,16.154727935791,-0.0631788671016693,13.798041343689,9.00504016876221,20.2321491241455,20.5716085049919,9.49824333089973,20.4018788145687,9.25164174983097
"120","Antigua and Barbuda","2000",FALSE,16.154727935791,NA,NA,NA,NA,20.7559933673621,9.4960512738688,20.7559933673621,9.4960512738688
"121","Antigua and Barbuda","2001",FALSE,16.154727935791,NA,NA,NA,NA,20.7430596392526,9.46621293333278,20.7430596392526,9.46621293333278
"122","Antigua and Barbuda","2002",FALSE,16.154727935791,NA,NA,NA,NA,20.7795595968571,9.48940314030997,20.7795595968571,9.48940314030997
"123","Antigua and Barbuda","2003",FALSE,16.154727935791,NA,NA,NA,NA,20.8251887608291,9.52417014476617,20.8251887608291,9.52417014476617
"124","Antigua and Barbuda","2004",FALSE,16.154727935791,NA,NA,NA,NA,20.8923577812282,9.58132756440919,20.8923577812282,9.58132756440919
"125","Antigua and Barbuda","2005",FALSE,16.154727935791,NA,NA,NA,NA,20.9969171264338,9.67557596605966,20.9969171264338,9.67557596605966
"126","Antigua and Barbuda","2006",FALSE,16.154727935791,NA,NA,NA,NA,21.1263056256424,9.79409977019524,21.1263056256424,9.79409977019524
"127","Antigua and Barbuda","2007",FALSE,16.154727935791,NA,NA,NA,NA,21.2536104844216,9.91032431482231,21.2536104844216,9.91032431482231
"128","Antigua and Barbuda","2008",TRUE,16.154727935791,3.30128645896912,14.467472076416,9.26941871643066,20.6261138916016,21.2976860771791,9.94318080089101,20.9618999843903,9.60629975866084
"129","Argentina","1980",FALSE,NA,NA,NA,8.44833183288574,25.5993804931641,25.3428572893664,8.35164033811008,25.4711188912652,8.39998608549791
"130","Argentina","1981",FALSE,NA,NA,NA,8.36667346954346,25.532865524292,25.3648953467762,8.37002620437223,25.4488804355341,8.36834983695784
"131","Argentina","1982",FALSE,NA,NA,NA,8.35497093200684,25.5363903045654,25.4340171595648,8.38283673642813,25.4852037320651,8.36890383421748
"132","Argentina","1983",FALSE,NA,NA,NA,8.51819229125977,25.7148551940918,25.6439373858151,8.44658395226517,25.6793962899535,8.48238812176247
"133","Argentina","1984",FALSE,NA,NA,NA,8.1843318939209,25.3961582183838,25.3701582437941,8.48609495234536,25.3831582310889,8.33521342313313
"134","Argentina","1985",FALSE,NA,NA,NA,8.25178527832031,25.4786205291748,25.4816070007589,8.43042202134877,25.4801137649669,8.34110364983454
"135","Argentina","1986",FALSE,NA,NA,NA,8.44964694976807,25.6913108825684,25.7090766879861,8.59868678076573,25.7001937852772,8.5241668652669
"136","Argentina","1987",FALSE,NA,NA,NA,8.40876007080078,25.6650791168213,25.7090766879861,8.61129849254803,25.6870779024037,8.51002928167441
"137","Argentina","1990",FALSE,NA,NA,NA,8.49035263061523,25.7895889282227,25.9483063770519,8.83003945182863,25.8689476526373,8.66019604122193
"138","Argentina","1992",FALSE,NA,NA,NA,8.89656162261963,26.2234630584717,26.433268490228,9.28444126981277,26.3283657743498,9.0905014462162
"139","Argentina","1993",FALSE,NA,NA,NA,8.8943920135498,26.2347393035889,26.4676066278089,9.30563621743229,26.3511729656989,9.10001411549105
"140","Argentina","1995",FALSE,NA,NA,NA,8.91021919250488,26.2763500213623,26.7457496772139,9.36661605296911,26.5110498492881,9.138417622737
"141","Argentina","1997",FALSE,NA,NA,NA,8.98052597045898,26.3708686828613,26.8716642761492,9.46915154935177,26.6212664795052,9.22483875990538
"142","Argentina","1998",FALSE,NA,NA,NA,8.97911834716797,26.3809757232666,26.8911906984995,9.47807233260175,26.6360832108831,9.22859533988486
"143","Argentina","2000",FALSE,NA,NA,NA,8.86597061157227,26.2895774841309,26.8401881440471,9.40574953283463,26.564882814089,9.13586007220345
"144","Argentina","2001",FALSE,NA,NA,NA,8.7798490524292,26.2136650085449,26.7833716690035,9.33965730737641,26.4985183387742,9.0597531799028
"145","Argentina","2002",FALSE,NA,NA,NA,7.78239297866821,25.2260284423828,25.8198280522788,8.36149861151052,25.5229282473308,8.07194579508937
"146","Argentina","2003",FALSE,NA,NA,NA,7.9928126335144,25.446044921875,26.0557922920221,8.59146612824274,25.7509186069485,8.29213938087857
"147","Argentina","2004",FALSE,NA,NA,NA,8.12216091156006,25.5849876403809,26.2090326395152,8.74945728874498,25.897010139948,8.43580910015252
"148","Argentina","2005",FALSE,NA,NA,NA,8.25563907623291,25.7282066345215,26.4067182581339,8.93631653769588,26.0674624463277,8.59597780696439
"149","Argentina","2006",FALSE,NA,NA,NA,8.36665534973145,25.8491649627686,26.5754955898201,9.09949876312032,26.2123302762943,8.73307705642588
"150","Argentina","2007",FALSE,NA,NA,NA,8.52937507629395,26.0212745666504,26.7986391411343,9.31674347019737,26.4099568538923,8.92305927324566
"151","Argentina","2008",FALSE,NA,NA,NA,8.72842979431152,26.2297172546387,27.0058996462755,9.51540111916316,26.6178084504571,9.12191545673734
"152","Armenia","1984",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","Armenia","1987",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","Armenia","1988",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","Armenia","1989",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Armenia","1990",FALSE,NA,NA,NA,6.57133769989014,21.6522998809814,21.8135115854162,6.68853328419027,21.7329057331988,6.6299354920402
"157","Armenia","1992",FALSE,NA,NA,NA,5.97788047790527,21.0317516326904,21.2405908752823,6.10631579150264,21.1361712539864,6.04209813470396
"158","Armenia","1996",FALSE,NA,NA,NA,6.19994497299194,21.1698665618896,21.4676538898436,6.49732824955901,21.3187602258666,6.34863661127548
"159","Armenia","1997",FALSE,NA,NA,NA,6.22749805450439,21.1855640411377,21.4939331830446,6.53444623775382,21.3397486120912,6.38097214612911
"160","Armenia","1998",FALSE,NA,NA,NA,6.36944675445557,21.3192520141602,21.6380930343636,6.6861868314751,21.4786725242619,6.52781679296533
"161","Armenia","2003",FALSE,NA,NA,NA,6.67983961105347,21.6137523651123,22.0316845184094,7.10563491855366,21.8227184417608,6.89273726480356
"162","Armenia","2004",FALSE,NA,NA,NA,6.89359569549561,21.8281230926514,22.2739633761665,7.35132444106381,22.0510432344089,7.12246006827971
"163","Armenia","2006",FALSE,NA,NA,NA,7.40005588531494,22.3367462158203,22.8534130460052,7.93831952319941,22.5950796309128,7.66918770425718
"164","Australia","1980",FALSE,18.541561126709,NA,NA,9.76909828186035,26.2719116210938,26.01018178077,9.65163991513812,26.1410467009319,9.71036909849924
"165","Australia","1981",FALSE,18.541561126709,NA,NA,9.83061790466309,26.3493003845215,26.1756962192476,9.79153985137954,26.2624983018845,9.81107887802132
"166","Australia","1982",FALSE,18.541561126709,NA,NA,9.84014129638672,26.3754978179932,26.2674046457371,9.72734886516256,26.3214512318651,9.78374508077464
"167","Australia","1983",FALSE,18.541561126709,NA,NA,9.70565986633301,26.2535228729248,26.1756962192476,9.71549969263415,26.2146095460862,9.71057977948358
"168","Australia","1984",FALSE,18.541561126709,NA,NA,9.73720455169678,26.2963905334473,26.2622366755786,9.77068237333297,26.279313604513,9.75394346251488
"169","Australia","1985",FALSE,18.541561126709,NA,NA,9.62602424621582,26.1988830566406,26.192503337564,9.62976599420317,26.1956931971023,9.6278951202095
"170","Australia","1986",TRUE,18.541561126709,4.17113161087036,14.7534027099609,9.60464859008789,26.1938972473145,26.2035531737505,9.66415500908407,26.1987252105325,9.63440179958598
"171","Australia","1987",TRUE,18.541561126709,-2.0712559223175,14.7534027099609,9.59943675994873,26.2038955688477,26.2412935017334,9.82123873299694,26.2225945352905,9.71033774647283
"172","Australia","1988",FALSE,18.541561126709,NA,NA,9.76877975463867,26.3896007537842,26.4633782916994,10.040748248068,26.4264895227418,9.90476400135332
"173","Australia","1989",TRUE,18.541561126709,4.98145437240601,16.3380470275879,9.9478006362915,26.5855464935303,26.6999900600644,10.1279001511989,26.6427682767974,10.0378503937452
"174","Australia","1990",TRUE,18.541561126709,5.71349143981934,15.1103534698486,9.93683338165283,26.5893802642822,26.739339398853,10.1253096570617,26.6643598315676,10.0310715193573
"175","Australia","1991",FALSE,18.541561126709,NA,NA,9.94793224334717,26.613224029541,26.7864438680405,10.1299065190805,26.6998339487907,10.0389193812138
"176","Australia","1992",TRUE,18.541561126709,2.14688277244568,14.3096485137939,9.90931510925293,26.5867404937744,26.7833716690035,10.1073079615355,26.685056081389,10.0083115353942
"177","Australia","1993",FALSE,18.541561126709,NA,NA,9.83483791351318,26.5220470428467,26.7425496744832,10.0690190478969,26.632298358665,9.95192848070505
"178","Australia","1994",TRUE,18.541561126709,1.63141667842865,13.798041343689,9.83597278594971,26.5337657928467,26.7771988098964,10.1913364790534,26.6554823013715,10.0136546325015
"179","Australia","1995",TRUE,18.541561126709,3.8712010383606,15.9477405548096,9.92983913421631,26.6397132873535,26.9076294248427,10.2589196931818,26.7736713560981,10.0943794136991
"180","Australia","1996",TRUE,18.541561126709,2.2820782661438,13.7171258926392,9.97932243347168,26.702335357666,26.9935079139803,10.3522038410236,26.8479216358232,10.1657631372476
"181","Australia","1997",TRUE,18.541561126709,4.75582027435303,14.874852180481,10.0384521484375,26.7726516723633,27.0771887300228,10.3431348456411,26.924920201193,10.1907934970393
"182","Australia","1998",TRUE,18.541561126709,0.0527505725622177,15.6716594696045,9.93058681488037,26.6752090454102,26.9885079035636,10.2161998762283,26.8318584744869,10.0733933455543
"183","Australia","1999",TRUE,18.541561126709,4.7079291343689,16.5396480560303,9.8707218170166,26.6267700195312,26.9631258302922,10.2938907812044,26.7949479249117,10.0823062991105
"184","Australia","2000",TRUE,18.541561126709,4.75290012359619,16.2304458618164,9.90481567382812,26.6727867126465,27.0278250069044,10.2399059557198,26.8503058597755,10.072360814774
"185","Australia","2001",TRUE,18.541561126709,-0.103184297680855,14.1513910293579,9.77992534637451,26.5613784790039,26.9344406822933,10.1801770924871,26.7479095806486,9.98005121943079
"186","Australia","2002",TRUE,18.541561126709,-0.12260228395462,15.5821628570557,9.79154205322266,26.5852012634277,26.9758973959717,10.2787906878766,26.7805493296997,10.0351663705496
"187","Australia","2003",FALSE,18.541561126709,NA,NA,9.92508602142334,26.7310848236084,27.1437321207994,10.51686013533,26.9374084722039,10.2209730783767
"188","Australia","2004",TRUE,18.541561126709,-2.06667923927307,14.8194484710693,10.158185005188,26.9757766723633,27.41791142261,10.6974511359711,27.1968440474866,10.4278180705795
"189","Australia","2005",TRUE,18.541561126709,1.40383863449097,15.5821628570557,10.232274055481,27.0630645751953,27.5405764858637,10.7990408735569,27.3018205305295,10.515657464519
"190","Australia","2006",TRUE,18.541561126709,7.0604248046875,16.9086112976074,10.256498336792,27.1020412445068,27.6156116718066,10.8539681586933,27.3588264581567,10.5552332477427
"191","Australia","2007",TRUE,18.541561126709,4.52178859710693,15.4848690032959,10.3500385284424,27.2107849121094,27.7483060341654,11.0220287241308,27.4795454731374,10.6860336262866
"192","Australia","2008",TRUE,18.541561126709,1.33715569972992,13.5502433776855,10.509765625,27.387451171875,27.9655706737799,11.0712730678541,27.6765109228274,10.790519346427
"193","Austria","1980",FALSE,NA,NA,NA,9.81881904602051,25.6562747955322,25.4045720177639,9.56678733300358,25.530423406648,9.69280318951204
"194","Austria","1981",FALSE,NA,NA,NA,9.58409023284912,25.423131942749,25.2602964304364,9.42320292053076,25.3417141865927,9.50364657668994
"195","Austria","1982",FALSE,NA,NA,NA,9.51988506317139,25.3601169586182,25.2636842495533,9.42640912324688,25.3119006040857,9.47314709320913
"196","Austria","1987",FALSE,NA,NA,NA,9.92735385894775,25.7674541473389,25.8198280522788,9.97607611979048,25.7936410998088,9.95171498936912
"197","Austria","1990",FALSE,NA,NA,NA,10.0852098464966,25.9433536529541,26.1115342750303,10.2591089689854,26.0274439639922,10.172159407741
"198","Austria","1991",FALSE,NA,NA,NA,10.0932035446167,25.9626960754395,26.1528380811715,10.2948219109542,26.0577670783055,10.1940127277855
"199","Austria","1995",FALSE,NA,NA,NA,10.3077869415283,26.1968555450439,26.4801854100157,10.5890354779215,26.3385204775298,10.4484112097249
"200","Austria","1996",FALSE,NA,NA,NA,10.2671279907227,26.1576919555664,26.4676066278089,10.5703656337316,26.3126492916876,10.4187468122271
"201","Austria","1997",FALSE,NA,NA,NA,10.1319713592529,26.023307800293,26.3561327613458,10.4609222524087,26.1897202808194,10.2964468058308
"202","Austria","1998",FALSE,NA,NA,NA,10.1452474594116,26.0380039215088,26.3840415494628,10.4864822910219,26.2110227354858,10.3158648752168
"203","Austria","1999",FALSE,NA,NA,NA,10.1163883209229,26.0116138458252,26.3794438402142,10.4822157582712,26.1955288430197,10.299302039597
"204","Austria","2000",FALSE,NA,NA,NA,9.99680805206299,25.8932037353516,26.2776611459043,10.3823278880639,26.0854324406279,10.1895679700635
